"0002","0CCE0000046","ECCCCE0000046","GM","-4648.000","0.000","0.000","0.000","0.000","0.000","-4648.000","0.000","0.000","-4648.000","0.000","CCE","Admin","2014-07-25 18:54:54.297","CCE","ADMIN","2019-06-03 17:28:17.813","true","",""
"0002","0CCE0000047","ECCCCE0000047","GM","-539.000","0.000","0.000","0.000","0.000","0.000","-539.000","0.000","0.000","-539.000","0.000","CCE","Admin","2014-07-25 18:54:54.377","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000052","ECCCCE0000052","GM","-80.000","375420.000","0.000","0.000","0.000","0.000","-80.000","0.000","0.000","-80.000","0.000","CCE","Admin","2014-07-25 18:54:54.69","CCE","SYSTEM","2019-06-03 19:20:39.02","true","",""
"0002","0CCE0000059","ECCCCE0000059","GM","-23812.000","0.000","0.000","0.000","0.000","0.000","-23812.000","0.000","0.000","-23812.000","0.000","CCE","Admin","2014-07-25 18:54:55.157","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000060","ECCCCE0000060","GM","-2948.000","0.000","0.000","0.000","0.000","0.000","-2948.000","0.000","0.000","-2948.000","0.000","CCE","Admin","2014-07-25 18:54:55.22","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000061","ECCCCE0000061","GM","-3733.000","0.000","0.000","0.000","0.000","0.000","-3733.000","0.000","0.000","-3733.000","0.000","CCE","Admin","2014-07-25 18:54:55.283","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000065","ECCCCE0000065","GM","-2000.000","2758440.000","0.000","0.000","0.000","0.000","-2000.000","0.000","0.000","-2000.000","0.000","CCE","Admin","2014-07-25 18:54:55.547","CCE","SYSTEM","2019-06-04 14:42:51.997","true","",""
"0002","0CCE0000066","ECCCCE0000066","GM","-28268.000","0.000","0.000","0.000","0.000","0.000","-28268.000","0.000","0.000","-28268.000","0.000","CCE","Admin","2014-07-25 18:54:55.61","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000067","ECCCCE0000067","GM","-3075.000","0.000","0.000","0.000","0.000","0.000","-3075.000","0.000","0.000","-3075.000","0.000","CCE","Admin","2014-07-25 18:54:55.673","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000068","ECCCCE0000068","GM","-3900.000","0.000","0.000","0.000","0.000","0.000","-3900.000","0.000","0.000","-3900.000","0.000","CCE","Admin","2014-07-25 18:54:55.753","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000072","ECCCCE0000072","GM","-1442.000","2634240.000","0.000","0.000","0.000","0.000","-1442.000","0.000","0.000","-1442.000","0.000","CCE","Admin","2014-07-25 18:54:56.017","CCE","SYSTEM","2019-06-14 12:29:37.927","true","",""
"0002","0CCE0000073","ECCCCE0000073","GM","-56150.000","0.000","0.000","0.000","0.000","0.000","-56150.000","0.000","0.000","-56150.000","0.000","CCE","Admin","2014-07-25 18:54:56.08","CCE","SYSTEM","2019-06-14 15:46:30.997","true","",""
"0002","0CCE0000074","ECCCCE0000074","GM","-7275.000","0.000","0.000","0.000","0.000","0.000","-7275.000","0.000","0.000","-7275.000","0.000","CCE","Admin","2014-07-25 18:54:56.143","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000075","ECCCCE0000075","GM","-10678.000","0.000","0.000","0.000","0.000","0.000","-10678.000","0.000","0.000","-10678.000","0.000","CCE","Admin","2014-07-25 18:54:56.207","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000079","ECCCCE0000079","GM","-2256.000","3308240.000","0.000","0.000","0.000","0.000","-2256.000","0.000","0.000","-2256.000","0.000","CCE","Admin","2014-07-25 18:54:56.47","CCE","SYSTEM","2019-06-14 15:46:31.09","true","",""
